model,quant,family,probe_id,variant,tier,seed,score,judge_type,parse_ok,ja_char_ratio,out_tokens,latency_ms,raw_output_path,kana_ratio,latin_ratio,other_script_ratio,parse_mode,action,action_src,destination,verdict,n_violations,violations,gold_ok,term_detected,term_expected,over_refusal,hallucination_rate,recall_rate,diff_valid,diff_semantic_ok,prompt_tokens,approx_tokens,temperature,batch_invariant,concurrency,endpoint,engine_ver,ts,item_set_hash,prompt_template_hash,notes
Qwen3-32B-awq,awq,6,F6-14,v1,plain,20260905,1,machine,True,0.7955,40,15721.9,raw/Qwen3-32B-awq/F6-14__v1.txt,0.3409,0.0227,0.0,lines,移動,field,C-0135,,0,,,,,,,,,,1320,1318,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:10:45,81,,
Qwen3-32B-awq,awq,6,F6-15,v0,plain,20260905,1,machine,True,0.9302,44,18553.9,raw/Qwen3-32B-awq/F6-15__v0.txt,0.3721,0.0,0.0,lines,休憩,field,なし,,0,,,,,,,,,,1854,1865,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:10:48,81,,
Qwen3-32B-awq,awq,6,F6-16,full,mid,20260905,1,machine,True,0.8571,42,15556.9,raw/Qwen3-32B-awq/F6-16__full.txt,0.2619,0.0476,0.0,lines,購入,field,定食店A,,0,,,,,,,,,,3130,3102,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:10:51,81,,
Qwen3-32B-awq,awq,6,F6-16,v0,mid,20260905,1,machine,True,0.7561,39,13741.4,raw/Qwen3-32B-awq/F6-16__v0.txt,0.2683,0.0488,0.0,lines,移動,field,C-0117,,0,,,,,,,,,,1868,1869,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:10:52,81,,
Qwen3-32B-awq,awq,6,F6-16,v1,mid,20260905,1,machine,True,0.8864,37,12335.5,raw/Qwen3-32B-awq/F6-16__v1.txt,0.3864,0.0227,0.0,lines,待機,field,なし,,0,,,,,,,,,,1325,1313,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:10:52,81,,
Qwen3-32B-awq,awq,6,F6-17,v0,mid,20260905,1,machine,True,0.7674,39,15167.1,raw/Qwen3-32B-awq/F6-17__v0.txt,0.3023,0.0233,0.0,lines,移動,field,C-0088,,0,,,,,,,,,,1875,1877,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:10:56,81,,
Qwen3-32B-awq,awq,6,F6-17,full,mid,20260905,1,machine,True,0.8,43,16113.9,raw/Qwen3-32B-awq/F6-17__full.txt,0.36,0.02,0.0,lines,購入,field,C-0088,,0,,,,,,,,,,3133,3105,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:10:56,81,,
Qwen3-32B-awq,awq,6,F6-17,v1,mid,20260905,1,machine,True,0.8974,38,14316.5,raw/Qwen3-32B-awq/F6-17__v1.txt,0.3077,0.0,0.0,lines,移動,field,居酒屋の店頭,,0,,,,,,,,,,1324,1312,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:10:59,81,,
Qwen3-32B-awq,awq,6,F6-18,v0,mid,20260905,1,machine,True,0.7059,34,11482.6,raw/Qwen3-32B-awq/F6-18__v0.txt,0.2647,0.0294,0.0,lines,購入,field,C-0075,,0,,,,,,,,,,1877,1872,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:10:59,81,,
Qwen3-32B-awq,awq,6,F6-18,full,mid,20260905,1,machine,True,0.7674,42,16404.0,raw/Qwen3-32B-awq/F6-18__full.txt,0.2558,0.0233,0.0,lines,購入,field,C-0075,,0,,,,,,,,,,3132,3096,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:11:01,81,,
Qwen3-32B-awq,awq,6,F6-18,v1,mid,20260905,1,machine,True,0.9111,41,14685.1,raw/Qwen3-32B-awq/F6-18__v1.txt,0.4444,0.0,0.0,lines,購入,field,なし,,0,,,,,,,,,,1327,1315,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:11:05,81,,
Qwen3-32B-awq,awq,6,F6-19,full,mid,20260905,1,machine,True,0.7368,41,15397.2,raw/Qwen3-32B-awq/F6-19__full.txt,0.2368,0.0263,0.0,lines,購入,field,C-0030,,0,,,,,,,,,,3119,3088,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:11:07,81,,
Qwen3-32B-awq,awq,6,F6-19,v0,mid,20260905,1,machine,True,0.7778,42,15523.9,raw/Qwen3-32B-awq/F6-19__v0.txt,0.3111,0.0222,0.0,lines,移動,field,C-0030,,0,,,,,,,,,,1866,1863,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:11:08,81,,
Qwen3-32B-awq,awq,6,F6-20,full,mid,20260905,1,machine,True,0.7059,36,12218.9,raw/Qwen3-32B-awq/F6-20__full.txt,0.2353,0.0294,0.0,lines,購入,field,C-0012,,0,,,,,,,,,,3121,3091,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:11:08,81,,
Qwen3-32B-awq,awq,6,F6-19,v1,mid,20260905,1,machine,True,0.7561,39,12594.8,raw/Qwen3-32B-awq/F6-19__v1.txt,0.3171,0.0244,0.0,lines,移動,field,C-0030,,0,,,,,,,,,,1323,1312,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:11:08,81,,
Qwen3-32B-awq,awq,6,F6-20,v1,mid,20260905,1,machine,True,0.9062,33,11424.1,raw/Qwen3-32B-awq/F6-20__v1.txt,0.3125,0.0,0.0,lines,移動,field,喫茶店,,0,,,,,,,,,,1322,1308,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:11:10,81,,
Qwen3-32B-awq,awq,6,F6-21,full,mid,20260905,1,machine,True,0.7429,34,13477.2,raw/Qwen3-32B-awq/F6-21__full.txt,0.2286,0.0286,0.0,lines,移動,field,C-0003,,0,,,,,,,,,,3133,3108,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:11:15,81,,
Qwen3-32B-awq,awq,6,F6-20,v0,mid,20260905,1,machine,True,0.9048,43,17357.2,raw/Qwen3-32B-awq/F6-20__v0.txt,0.3333,0.0,0.0,lines,移動,field,喫茶店,,0,,,,,,,,,,1861,1859,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:11:16,81,,
Qwen3-32B-awq,awq,6,F6-21,v0,mid,20260905,1,machine,True,0.7568,34,13220.0,raw/Qwen3-32B-awq/F6-21__v0.txt,0.3243,0.027,0.0,lines,移動,field,C-0003,,0,,,,,,,,,,1872,1875,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:11:19,81,,
Qwen3-32B-awq,awq,6,F6-21,v1,mid,20260905,1,machine,True,0.9318,36,14204.8,raw/Qwen3-32B-awq/F6-21__v1.txt,0.5227,0.0,0.0,lines,待機,field,なし,,0,,,,,,,,,,1345,1340,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:11:22,81,,
Qwen3-32B-awq,awq,6,F6-22,v0,mid,20260905,1,machine,True,0.7857,35,13611.7,raw/Qwen3-32B-awq/F6-22__v0.txt,0.3571,0.0238,0.0,lines,移動,field,C-0088,,0,,,,,,,,,,1885,1895,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:11:22,81,,
Qwen3-32B-awq,awq,6,F6-23,full,mid,20260905,1,machine,True,0.75,33,11458.2,raw/Qwen3-32B-awq/F6-23__full.txt,0.25,0.0278,0.0,lines,移動,field,C-0007,,0,,,,,,,,,,3134,3107,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:11:22,81,,
Qwen3-32B-awq,awq,6,F6-22,v1,mid,20260905,1,machine,True,0.9167,38,17553.9,raw/Qwen3-32B-awq/F6-22__v1.txt,0.3333,0.0,0.0,lines,移動,field,居酒屋,,0,,,,,,,,,,1351,1344,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:11:26,81,,
Qwen3-32B-awq,awq,6,F6-23,v0,mid,20260905,1,machine,True,0.9118,34,11638.4,raw/Qwen3-32B-awq/F6-23__v0.txt,0.3824,0.0,0.0,lines,購入,field,なし,,0,,,,,,,,,,1877,1878,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:11:26,81,,
Qwen3-32B-awq,awq,6,F6-22,full,mid,20260905,1,machine,True,0.8085,42,18528.7,raw/Qwen3-32B-awq/F6-22__full.txt,0.383,0.0213,0.0,lines,移動,field,C-0088,,0,,,,,,,,,,3147,3126,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:11:26,81,,
Qwen3-32B-awq,awq,6,F6-23,v1,mid,20260905,1,machine,True,0.8,46,15556.7,raw/Qwen3-32B-awq/F6-23__v1.txt,0.2889,0.0222,0.0,lines,移動,field,C-0007,,0,,,,,,,,,,1344,1335,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:11:32,81,,
Qwen3-32B-awq,awq,6,F6-25,full,mid,20260905,1,machine,True,0.75,33,12723.3,raw/Qwen3-32B-awq/F6-25__full.txt,0.25,0.0278,0.0,lines,移動,field,C-0167,,0,,,,,,,,,,3148,3114,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:11:35,81,,
Qwen3-32B-awq,awq,6,F6-24,v1,mid,20260905,1,machine,True,0.8095,36,13576.8,raw/Qwen3-32B-awq/F6-24__v1.txt,0.381,0.0238,0.0,lines,移動,field,P-709,,0,,,,,,,,,,1362,1350,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:11:35,81,,
Qwen3-32B-awq,awq,6,F6-24,full,mid,20260905,1,machine,True,0.8125,47,16859.5,raw/Qwen3-32B-awq/F6-24__full.txt,0.3125,0.0208,0.0,lines,移動,field,C-0004,,0,,,,,,,,,,3146,3116,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:11:35,81,,
Qwen3-32B-awq,awq,6,F6-25,v0,mid,20260905,1,machine,True,0.7429,32,9510.9,raw/Qwen3-32B-awq/F6-25__v0.txt,0.2857,0.0286,0.0,lines,移動,field,C-0166,,0,,,,,,,,,,1891,1887,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:11:35,81,,
Qwen3-32B-awq,awq,6,F6-24,v0,mid,20260905,1,machine,True,0.7907,44,16777.6,raw/Qwen3-32B-awq/F6-24__v0.txt,0.3023,0.0233,0.0,lines,休憩,field,C-0004,,0,,,,,,,,,,1890,1888,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:11:38,81,,
Qwen3-32B-awq,awq,6,F6-25,v1,mid,20260905,1,machine,True,0.8049,39,14317.8,raw/Qwen3-32B-awq/F6-25__v1.txt,0.3659,0.0244,0.0,lines,移動,field,P-710,,0,,,,,,,,,,1361,1346,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:11:41,81,,
Qwen3-32B-awq,awq,6,F6-26,full,mid,20260905,1,machine,True,0.9024,41,14567.5,raw/Qwen3-32B-awq/F6-26__full.txt,0.2683,0.0,0.0,lines,移動,field,居酒屋の店頭,,0,,,,,,,,,,3140,3123,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:11:41,81,,
Qwen3-32B-awq,awq,6,F6-26,v0,mid,20260905,1,machine,True,0.9118,33,11438.0,raw/Qwen3-32B-awq/F6-26__v0.txt,0.2647,0.0,0.0,lines,移動,field,居酒屋,,0,,,,,,,,,,1882,1895,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:11:43,81,,
Qwen3-32B-awq,awq,6,F6-27,v0,mid,20260905,1,machine,True,0.9167,30,10482.2,raw/Qwen3-32B-awq/F6-27__v0.txt,0.4444,0.0,0.0,lines,購入,field,なし,,0,,,,,,,,,,1883,1895,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:11:46,81,,
Qwen3-32B-awq,awq,6,F6-27,v1,mid,20260905,1,machine,True,0.7632,38,12277.8,raw/Qwen3-32B-awq/F6-27__v1.txt,0.3421,0.0263,0.0,lines,移動,field,C-0088,,0,,,,,,,,,,1345,1343,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:11:48,81,,
Qwen3-32B-awq,awq,6,F6-26,v1,mid,20260905,1,machine,True,0.7805,41,13132.2,raw/Qwen3-32B-awq/F6-26__v1.txt,0.3415,0.0244,0.0,lines,移動,field,C-0088,,0,,,,,,,,,,1344,1342,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:11:48,81,,
Qwen3-32B-awq,awq,6,F6-28,v0,mid,20260905,1,machine,True,0.775,34,10136.1,raw/Qwen3-32B-awq/F6-28__v0.txt,0.35,0.025,0.0,lines,購入,field,C-0117,,0,,,,,,,,,,1875,1884,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:11:51,81,,
Qwen3-32B-awq,awq,6,F6-28,full,mid,20260905,1,machine,True,0.7179,37,12253.5,raw/Qwen3-32B-awq/F6-28__full.txt,0.2564,0.0256,0.0,lines,購入,field,C-0117,,0,,,,,,,,,,3137,3117,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:11:51,81,,
Qwen3-32B-awq,awq,6,F6-27,full,mid,20260905,1,machine,True,0.8077,49,17552.5,raw/Qwen3-32B-awq/F6-27__full.txt,0.3269,0.0192,0.0,lines,移動,field,C-0088,,0,,,,,,,,,,3141,3124,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:11:53,81,,
Qwen3-32B-awq,awq,6,F6-28,v1,mid,20260905,1,machine,True,0.7368,41,14318.4,raw/Qwen3-32B-awq/F6-28__v1.txt,0.3158,0.0526,0.0,lines,移動,field,C-0117,,0,,,,,,,,,,1344,1341,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:11:55,81,,
Qwen3-32B-awq,awq,6,F6-29,full,mid,20260905,1,machine,True,0.7179,37,13353.9,raw/Qwen3-32B-awq/F6-29__full.txt,0.2564,0.0256,0.0,lines,購入,field,C-0117,,0,,,,,,,,,,3137,3117,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:11:57,81,,
Qwen3-32B-awq,awq,6,F6-29,v0,mid,20260905,1,machine,True,0.775,34,12305.4,raw/Qwen3-32B-awq/F6-29__v0.txt,0.35,0.025,0.0,lines,購入,field,C-0117,,0,,,,,,,,,,1875,1884,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:11:58,81,,
Qwen3-32B-awq,awq,6,F6-30,full,mid,20260905,1,machine,True,0.7632,34,13381.7,raw/Qwen3-32B-awq/F6-30__full.txt,0.2895,0.0263,0.0,lines,移動,field,C-0003,,0,,,,,,,,,,3129,3108,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:12:01,81,,
Qwen3-32B-awq,awq,6,F6-30,v0,mid,20260905,1,machine,True,0.7429,32,11992.8,raw/Qwen3-32B-awq/F6-30__v0.txt,0.2857,0.0286,0.0,lines,移動,field,C-0003,,0,,,,,,,,,,1872,1878,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:12:03,81,,
Qwen3-32B-awq,awq,6,F6-29,v1,mid,20260905,1,machine,True,0.7222,38,15036.1,raw/Qwen3-32B-awq/F6-29__v1.txt,0.2778,0.0556,0.0,lines,移動,field,C-0117,,0,,,,,,,,,,1344,1341,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:12:03,81,,
Qwen3-32B-awq,awq,6,F6-31,full,tail,20260905,1,machine,True,0.7353,31,12401.9,raw/Qwen3-32B-awq/F6-31__full.txt,0.2941,0.0294,0.0,lines,移動,field,C-0003,,0,,,,,,,,,,3116,3096,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:12:05,81,,
Qwen3-32B-awq,awq,6,F6-30,v1,mid,20260905,1,machine,True,0.7692,37,14756.5,raw/Qwen3-32B-awq/F6-30__v1.txt,0.3333,0.0256,0.0,lines,移動,field,C-0003,,0,,,,,,,,,,1341,1342,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:12:05,81,,
Qwen3-32B-awq,awq,6,F6-31,v0,tail,20260905,1,machine,True,0.9143,30,10576.9,raw/Qwen3-32B-awq/F6-31__v0.txt,0.4,0.0,0.0,lines,待機,field,なし,,0,,,,,,,,,,1855,1864,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:12:06,81,,
Qwen3-32B-awq,awq,6,F6-31,v1,tail,20260905,1,machine,True,0.9118,33,13086.6,raw/Qwen3-32B-awq/F6-31__v1.txt,0.3824,0.0,0.0,lines,待機,field,なし,,0,,,,,,,,,,1320,1318,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:12:10,81,,
Qwen3-32B-awq,awq,6,F6-32,full,tail,20260905,1,machine,True,0.7568,35,13956.9,raw/Qwen3-32B-awq/F6-32__full.txt,0.2703,0.027,0.0,lines,移動,field,C-0007,,0,,,,,,,,,,3122,3098,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:12:12,81,,
Qwen3-32B-awq,awq,6,F6-33,full,tail,20260905,1,machine,True,0.9091,31,10853.9,raw/Qwen3-32B-awq/F6-33__full.txt,0.3939,0.0,0.0,lines,購入,field,なし,,0,,,,,,,,,,3129,3114,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:12:14,81,,
Qwen3-32B-awq,awq,6,F6-32,v0,tail,20260905,1,machine,True,0.775,37,12762.7,raw/Qwen3-32B-awq/F6-32__v0.txt,0.275,0.025,0.0,lines,移動,field,C-0006,,0,,,,,,,,,,1865,1868,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:12:14,81,,
Qwen3-32B-awq,awq,6,F6-33,v0,tail,20260905,1,machine,True,0.9167,32,11579.8,raw/Qwen3-32B-awq/F6-33__v0.txt,0.4167,0.0,0.0,lines,購入,field,なし,,0,,,,,,,,,,1867,1882,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:12:17,81,,
Qwen3-32B-awq,awq,6,F6-33,v1,tail,20260905,1,machine,True,0.9143,32,11579.8,raw/Qwen3-32B-awq/F6-33__v1.txt,0.4286,0.0,0.0,lines,移動,field,なし,,0,,,,,,,,,,1327,1323,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:12:17,81,,
Qwen3-32B-awq,awq,6,F6-32,v1,tail,20260905,1,machine,True,0.775,38,14468.1,raw/Qwen3-32B-awq/F6-32__v1.txt,0.325,0.025,0.0,lines,移動,field,C-0007,,0,,,,,,,,,,1320,1314,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:12:17,81,,
Qwen3-32B-awq,awq,6,F6-34,full,tail,20260905,1,machine,True,0.8684,38,15438.5,raw/Qwen3-32B-awq/F6-34__full.txt,0.3158,0.0263,0.0,lines,移動,field,定食店A,,0,,,,,,,,,,3125,3108,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:12:21,81,,
Qwen3-32B-awq,awq,6,F6-34,v0,tail,20260905,1,machine,True,0.7857,39,12833.0,raw/Qwen3-32B-awq/F6-34__v0.txt,0.2619,0.0238,0.0,lines,移動,field,C-0117,,0,,,,,,,,,,1859,1872,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:12:23,81,,
Qwen3-32B-awq,awq,6,F6-34,v1,tail,20260905,1,machine,True,0.7692,36,13087.9,raw/Qwen3-32B-awq/F6-34__v1.txt,0.3333,0.0256,0.0,lines,移動,field,C-0117,,0,,,,,,,,,,1329,1323,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:12:25,81,,
Qwen3-32B-awq,awq,6,F6-35,full,tail,20260905,1,machine,True,0.9167,33,13255.2,raw/Qwen3-32B-awq/F6-35__full.txt,0.3889,0.0,0.0,lines,購入,field,なし,,0,,,,,,,,,,3120,3099,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:12:27,81,,
Qwen3-32B-awq,awq,6,F6-35,v0,tail,20260905,1,machine,True,0.9167,32,13127.4,raw/Qwen3-32B-awq/F6-35__v0.txt,0.4167,0.0,0.0,lines,購入,field,なし,,0,,,,,,,,,,1856,1865,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:12:27,81,,
Qwen3-32B-awq,awq,6,F6-36,full,tail,20260905,1,machine,True,0.7429,31,10635.4,raw/Qwen3-32B-awq/F6-36__full.txt,0.2571,0.0286,0.0,lines,移動,field,C-0005,,0,,,,,,,,,,3124,3105,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:12:28,81,,
Qwen3-32B-awq,awq,6,F6-36,v0,tail,20260905,1,machine,True,0.75,34,13701.1,raw/Qwen3-32B-awq/F6-36__v0.txt,0.2222,0.0278,0.0,lines,移動,field,C-0005,,0,,,,,,,,,,1868,1877,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:12:31,81,,
Qwen3-32B-awq,awq,6,F6-35,v1,tail,20260905,1,machine,True,0.9231,40,14842.2,raw/Qwen3-32B-awq/F6-35__v1.txt,0.3333,0.0,0.0,lines,移動,field,喫茶店の店頭,,0,,,,,,,,,,1326,1320,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:12:32,81,,
Qwen3-32B-awq,awq,6,F6-36,v1,tail,20260905,1,machine,True,0.9032,33,10859.8,raw/Qwen3-32B-awq/F6-36__v1.txt,0.3226,0.0,0.0,lines,移動,field,なし,,0,,,,,,,,,,1321,1319,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:12:32,81,,
Qwen3-32B-awq,awq,6,F6-37,full,tail,20260905,1,machine,True,0.9231,40,13950.5,raw/Qwen3-32B-awq/F6-37__full.txt,0.3333,0.0,0.0,lines,移動,field,喫茶店の店頭,,0,,,,,,,,,,3124,3105,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:12:36,81,,
Qwen3-32B-awq,awq,6,F6-37,v0,tail,20260905,1,machine,True,0.9143,34,11906.9,raw/Qwen3-32B-awq/F6-37__v0.txt,0.3429,0.0,0.0,lines,移動,field,喫茶店,,0,,,,,,,,,,1867,1876,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:12:37,81,,
Qwen3-32B-awq,awq,6,F6-37,v1,tail,20260905,1,machine,True,0.9286,39,13545.4,raw/Qwen3-32B-awq/F6-37__v1.txt,0.4048,0.0,0.0,lines,休憩,field,なし,,0,,,,,,,,,,1324,1322,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:12:40,81,,
Qwen3-32B-awq,awq,6,F6-38,v0,tail,20260905,1,machine,True,0.7353,36,12798.7,raw/Qwen3-32B-awq/F6-38__v0.txt,0.2941,0.0294,0.0,lines,移動,field,C-0088,,0,,,,,,,,,,1872,1885,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:12:40,81,,
Qwen3-32B-awq,awq,6,F6-38,full,tail,20260905,1,machine,True,0.8085,43,15745.4,raw/Qwen3-32B-awq/F6-38__full.txt,0.383,0.0213,0.0,lines,移動,field,C-0088,,0,,,,,,,,,,3134,3116,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:12:43,81,,
Qwen3-32B-awq,awq,6,F6-38,v1,tail,20260905,1,machine,True,0.9268,38,12064.2,raw/Qwen3-32B-awq/F6-38__v1.txt,0.3902,0.0,0.0,lines,購入,field,なし,,0,,,,,,,,,,1324,1322,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:12:43,81,,
Qwen3-32B-awq,awq,6,F6-39,v0,tail,20260905,1,machine,True,0.925,36,14230.6,raw/Qwen3-32B-awq/F6-39__v0.txt,0.425,0.0,0.0,lines,会話,field,なし,,0,,,,,,,,,,1863,1868,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:12:46,81,,
Qwen3-32B-awq,awq,6,F6-39,full,tail,20260905,1,machine,True,0.75,39,14612.6,raw/Qwen3-32B-awq/F6-39__full.txt,0.325,0.025,0.0,lines,購入,field,C-0210,,0,,,,,,,,,,3124,3100,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:12:46,81,,
Qwen3-32B-awq,awq,6,F6-40,full,tail,20260905,1,machine,True,0.9268,30,12909.2,raw/Qwen3-32B-awq/F6-40__full.txt,0.4634,0.0,0.0,lines,待機,field,なし,,0,,,,,,,,,,3201,3172,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:12:50,81,,
Qwen3-32B-awq,awq,6,F6-40,v0,tail,20260905,1,machine,True,0.9348,34,12657.8,raw/Qwen3-32B-awq/F6-40__v0.txt,0.5,0.0,0.0,lines,手伝い,field,なし,,0,,,,,,,,,,1913,1915,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:12:53,81,,
Qwen3-32B-awq,awq,6,F6-40,v1,tail,20260905,1,machine,True,0.9149,35,12784.9,raw/Qwen3-32B-awq/F6-40__v1.txt,0.5106,0.0,0.0,lines,手伝い,field,なし,,0,,,,,,,,,,1370,1368,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:12:53,81,,
Qwen3-32B-awq,awq,6,F6-41,v0,tail,20260905,1,machine,True,0.9118,32,12848.9,raw/Qwen3-32B-awq/F6-41__v0.txt,0.3235,0.0,0.0,lines,待機,field,なし,,0,,,,,,,,,,1917,1925,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:12:56,81,,
Qwen3-32B-awq,awq,6,F6-41,full,tail,20260905,1,machine,True,0.925,38,14555.2,raw/Qwen3-32B-awq/F6-41__full.txt,0.375,0.0,0.0,lines,待機,field,なし,,0,,,,,,,,,,3208,3187,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:12:57,81,,
Qwen3-32B-awq,awq,6,F6-41,v1,tail,20260905,1,machine,True,0.9167,34,11243.3,raw/Qwen3-32B-awq/F6-41__v1.txt,0.4444,0.0,0.0,lines,待機,field,なし,,0,,,,,,,,,,1373,1368,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:12:57,81,,
Qwen3-32B-awq,awq,6,F6-42,full,tail,20260905,1,machine,True,0.9268,33,11116.3,raw/Qwen3-32B-awq/F6-42__full.txt,0.439,0.0,0.0,lines,待機,field,なし,,0,,,,,,,,,,3200,3166,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:12:58,81,,
Qwen3-32B-awq,awq,6,F6-39,v1,tail,20260905,1,machine,True,0.8254,64,25250.7,raw/Qwen3-32B-awq/F6-39__v1.txt,0.3333,0.0159,0.0,lines,移動,field,C-0210,,0,,,,,,,,,,1327,1320,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:13:02,81,,
Qwen3-32B-awq,awq,6,F6-42,v0,tail,20260905,1,machine,True,0.9167,32,12398.0,raw/Qwen3-32B-awq/F6-42__v0.txt,0.3889,0.0,0.0,lines,手伝い,field,なし,,0,,,,,,,,,,1919,1915,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:13:03,81,,
Qwen3-32B-awq,awq,6,F6-42,v1,tail,20260905,1,machine,True,0.9167,30,12575.8,raw/Qwen3-32B-awq/F6-42__v1.txt,0.3889,0.0,0.0,lines,待機,field,なし,,0,,,,,,,,,,1370,1364,0.0,1,8,http://127.0.0.1:8002,0.28.0,2026-09-05T08:13:06,81,,
